sent0	sent1	hard_neg
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:user.szaijan.fantasy_football.player.nfl_team ?y .?y ns:american_football.football_team.conference ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:user.szaijan.fantasy_football.player.nfl_team ?y .?y ns:american_football.football_team.home_games ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:american_football.football_player.receiving ?y .?y ns:american_football.player_receiving_statistics.team ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:american_football.football_player.receiving ?y .?y ns:american_football.player_receiving_statistics.player ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:american_football.football_player.receiving ?y .?y ns:american_football.player_receiving_statistics.receptions ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:american_football.football_player.receiving ?y .?y ns:american_football.player_receiving_statistics.as_of_week ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:american_football.football_player.receiving ?y .?y ns:american_football.player_receiving_statistics.season ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:sports.pro_sports_played.athlete ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:sports.pro_sports_played.sport ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:sports.pro_sports_played.career_end ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:sports.pro_sports_played.career_start ?x .
what team does <e> play for 2011 season?	ns:sports.pro_athlete.teams ?y .?y ns:sports.sports_team_roster.team ?x .	ns:sports.pro_athlete.sports_played_professionally ?y .?y ns:type.object.type ?x .
who plays ethan on <e> soap opera?	ns:tv.tv_program.regular_cast ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_program.episodes ?y .?y ns:tv.tv_series_episode.guest_stars ?x .
who plays ethan on <e> soap opera?	ns:tv.tv_program.regular_cast ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_program.episodes ?y .?y ns:tv.tv_series_episode.next_episode ?x .
who plays ethan on <e> soap opera?	ns:tv.tv_program.regular_cast ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_program.episodes ?y .?y ns:tv.tv_series_episode.previous_episode ?x .
who plays ethan on <e> soap opera?	ns:tv.tv_program.regular_cast ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_program.episodes ?y .?y ns:tv.tv_series_episode.air_date ?x .
who plays ethan on <e> soap opera?	ns:tv.tv_program.regular_cast ?y .?y ns:tv.regular_tv_appearance.actor ?x .	ns:tv.tv_program.episodes ?y .?y ns:tv.tv_series_episode.episode_number ?x .
who is the chief executive officer of <e>?	ns:sports.professional_sports_team.owner_s ?x .	ns:sports.sports_team.coaches ?x .
who is the chief executive officer of <e>?	ns:sports.professional_sports_team.owner_s ?x .	ns:american_football.football_team.current_head_coach ?x .
who is the chief executive officer of <e>?	ns:sports.professional_sports_team.owner_s ?x .	ns:american_football.football_team.historical_coaching_staff ?x .
who is the chief executive officer of <e>?	ns:sports.professional_sports_team.owner_s ?x .	ns:base.rivalries.rival.rivals ?x .
who is the chief executive officer of <e>?	ns:sports.professional_sports_team.owner_s ?x .	ns:sports.sports_team.roster ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.members ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.jurisdiction ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.body_this_is_a_component_of ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:government.governmental_body.component_bodies ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.government_bodies ?y .?y ns:common.topic.notable_for ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:royalty.kingdom.rulers ?y .?y ns:user.alexbl.honorary_title.titled_person.honorary_title ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:royalty.kingdom.rulers ?y .?y ns:royalty.monarch.kingdom ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:royalty.kingdom.rulers ?y .?y ns:royalty.noble_person.titles ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:royalty.kingdom.rulers ?y .?y ns:people.person.religion ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:royalty.kingdom.rulers ?y .?y ns:government.politician.government_positions_held ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.rate ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.source ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:type.object.type ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.statistical_region.gender_balance_members_of_parliament ?y .?y ns:measurement_unit.dated_percentage.date ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.governmental_body.members ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.government_agency.government ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.government_agency.predecessor_agency ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:government.government_agency.jurisdiction ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:government.governmental_jurisdiction.agencies ?y .?y ns:common.topic.notable_for ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:common.topic.notable_for ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:common.topic.notable_types ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:government.form_of_government.countries ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:type.object.type ?x .
who is prime minister of <e> 2012?	ns:government.governmental_jurisdiction.governing_officials ?y .?y ns:government.government_position_held.office_holder ?x .	ns:location.country.form_of_government ?y .?y ns:common.topic.image ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.ethnicity ?y .?y ns:people.ethnicity.geographic_distribution ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.ethnicity ?y .?y ns:base.schemastaging.person_ethnicity_extra.related_ethnic_groups ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.ethnicity ?y .?y ns:people.ethnicity.population ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.ethnicity ?y .?y ns:type.object.type ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.ethnicity ?y .?y ns:book.book_subject.works ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.place_of_birth ?y .?y ns:type.object.type ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.place_of_birth ?y .?y ns:travel.travel_destination.tourist_attractions ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.place_of_birth ?y .?y ns:book.book_subject.works ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.place_of_birth ?y .?y ns:periodicals.newspaper_circulation_area.newspapers ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.place_of_birth ?y .?y ns:dataworld.gardening_hint.split_to ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.places_lived ?y .?y ns:type.object.type ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.places_lived ?y .?y ns:people.place_lived.location ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.places_lived ?y .?y ns:people.place_lived.person ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.parents ?y .?y ns:people.person.place_of_birth ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.parents ?y .?y ns:type.object.type ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.parents ?y .?y ns:type.object.name ?x .
what college did <e>?	ns:people.person.education ?y .?y ns:education.education.institution ?x .	ns:people.person.parents ?y .?y ns:people.person.gender ?x .
